world_size,init_life,rand,sync,deterministic_period,p,second_threshold,living
64,50,true,false,2,0.25,5,46.0938
64,50,true,false,2,0.25,5,45.4346
64,50,true,false,2,0.25,5,45.7764
64,50,true,false,2,0.25,5,45.4834
64,50,true,false,2,0.25,5,46.2646
64,50,true,false,2,0.25,5,46.0205
64,50,true,false,2,0.25,5,45.5078
64,50,true,false,2,0.25,5,46.5088
64,50,true,false,2,0.25,5,46.5820
64,50,true,false,2,0.25,5,45.5811
64,50,true,false,2,0.25,5,46.7529
64,50,true,false,2,0.25,5,46.2158
64,50,true,false,2,0.25,5,45.9473
64,50,true,false,2,0.25,5,45.9473
64,50,true,false,2,0.25,5,46.6553
64,50,true,false,2,0.25,5,45.1172
64,50,true,false,2,0.25,5,45.8496
64,50,true,false,2,0.25,5,46.2402
64,50,true,false,2,0.25,5,45.6787
64,50,true,false,2,0.25,5,46.8506
64,50,true,false,2,0.25,5,45.1904
64,50,true,false,2,0.25,5,46.4600
64,50,true,false,2,0.25,5,45.4834
64,50,true,false,2,0.25,5,46.1670
64,50,true,false,2,0.25,5,46.7041
64,50,true,false,2,0.25,5,45.9961
64,50,true,false,2,0.25,5,45.7275
64,50,true,false,2,0.25,5,46.0205
64,50,true,false,2,0.25,5,44.5557
64,50,true,false,2,0.25,5,45.9229
64,50,true,false,2,0.25,5,45.7275
64,50,true,false,2,0.25,5,45.4834
64,50,true,false,2,0.25,5,46.6309
64,50,true,false,2,0.25,5,46.6553
64,50,true,false,2,0.25,5,45.4102
64,50,true,false,2,0.25,5,45.8496
64,50,true,false,2,0.25,5,46.2158
64,50,true,false,2,0.25,5,45.8252
64,50,true,false,2,0.25,5,45.9717
64,50,true,false,2,0.25,5,46.2158
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,45.4590
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,46.2402
64,50,true,false,2,0.25,5,46.0205
64,50,true,false,2,0.25,5,45.9961
64,50,true,false,2,0.25,5,46.2158
64,50,true,false,2,0.25,5,46.0449
64,50,true,false,2,0.25,5,46.3623
64,50,true,false,2,0.25,5,45.5078
64,50,true,false,2,0.25,5,46.0449
64,50,true,false,2,0.25,5,46.3135
64,50,true,false,2,0.25,5,46.2891
64,50,true,false,2,0.25,5,45.4346
64,50,true,false,2,0.25,5,46.0449
64,50,true,false,2,0.25,5,45.6543
64,50,true,false,2,0.25,5,45.4834
64,50,true,false,2,0.25,5,46.4844
64,50,true,false,2,0.25,5,46.4600
64,50,true,false,2,0.25,5,46.1182
64,50,true,false,2,0.25,5,45.9229
64,50,true,false,2,0.25,5,45.7275
64,50,true,false,2,0.25,5,45.4834
64,50,true,false,2,0.25,5,45.7031
64,50,true,false,2,0.25,5,45.9473
64,50,true,false,2,0.25,5,46.1670
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,46.3623
64,50,true,false,2,0.25,5,45.8496
64,50,true,false,2,0.25,5,45.7520
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,46.0938
64,50,true,false,2,0.25,5,46.0449
64,50,true,false,2,0.25,5,46.0693
64,50,true,false,2,0.25,5,46.3379
64,50,true,false,2,0.25,5,46.2646
64,50,true,false,2,0.25,5,45.8496
64,50,true,false,2,0.25,5,45.6055
64,50,true,false,2,0.25,5,46.2158
64,50,true,false,2,0.25,5,46.4111
64,50,true,false,2,0.25,5,46.1182
64,50,true,false,2,0.25,5,46.2158
64,50,true,false,2,0.25,5,46.3379
64,50,true,false,2,0.25,5,46.6064
64,50,true,false,2,0.25,5,45.6787
64,50,true,false,2,0.25,5,45.8496
64,50,true,false,2,0.25,5,45.8252
64,50,true,false,2,0.25,5,46.2891
64,50,true,false,2,0.25,5,45.5811
64,50,true,false,2,0.25,5,45.7275
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,46.0449
64,50,true,false,2,0.25,5,45.7031
64,50,true,false,2,0.25,5,46.2891
64,50,true,false,2,0.25,5,45.3857
64,50,true,false,2,0.25,5,45.5078
64,50,true,false,2,0.25,5,45.7275
64,50,true,false,2,0.25,5,46.0938
64,50,true,false,2,0.25,5,46.4111
64,50,true,false,2,0.25,5,46.1670
64,50,true,false,2,0.25,5,45.7031
64,50,true,false,2,0.25,5,46.2402
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,45.7275
64,50,true,false,2,0.25,5,45.8984
64,50,true,false,2,0.25,5,46.6797
64,50,true,false,2,0.25,5,46.2891
64,50,true,false,2,0.25,5,46.2646
64,50,true,false,2,0.25,5,45.9473
64,50,true,false,2,0.25,5,45.9473
64,50,true,false,2,0.25,5,46.5820
64,50,true,false,2,0.25,5,46.4355
64,50,true,false,2,0.25,5,45.8740
64,50,true,false,2,0.25,5,45.8008
64,50,true,false,2,0.25,5,46.6064
64,50,true,false,2,0.25,5,46.1182
64,50,true,false,2,0.25,5,45.9717
64,50,true,false,2,0.25,5,46.1426
64,50,true,false,2,0.25,5,45.8252
64,50,true,false,2,0.25,5,45.4346
64,50,true,false,2,0.25,5,46.3379
64,50,true,false,2,0.25,5,46.1670
64,50,true,false,2,0.25,7,48.0713
64,50,true,false,2,0.25,7,48.4619
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,49.1699
64,50,true,false,2,0.25,7,49.6094
64,50,true,false,2,0.25,7,48.7305
64,50,true,false,2,0.25,7,49.1211
64,50,true,false,2,0.25,7,47.9736
64,50,true,false,2,0.25,7,47.9980
64,50,true,false,2,0.25,7,48.3643
64,50,true,false,2,0.25,7,49.0967
64,50,true,false,2,0.25,7,49.1455
64,50,true,false,2,0.25,7,48.2178
64,50,true,false,2,0.25,7,47.8516
64,50,true,false,2,0.25,7,47.6074
64,50,true,false,2,0.25,7,48.8525
64,50,true,false,2,0.25,7,47.9980
64,50,true,false,2,0.25,7,49.1455
64,50,true,false,2,0.25,7,47.9736
64,50,true,false,2,0.25,7,49.3164
64,50,true,false,2,0.25,7,48.2178
64,50,true,false,2,0.25,7,48.6084
64,50,true,false,2,0.25,7,48.9502
64,50,true,false,2,0.25,7,48.7549
64,50,true,false,2,0.25,7,48.9502
64,50,true,false,2,0.25,7,48.5596
64,50,true,false,2,0.25,7,47.1924
64,50,true,false,2,0.25,7,48.5840
64,50,true,false,2,0.25,7,47.6563
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,48.8037
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,48.1689
64,50,true,false,2,0.25,7,48.7305
64,50,true,false,2,0.25,7,48.2666
64,50,true,false,2,0.25,7,48.3887
64,50,true,false,2,0.25,7,48.6084
64,50,true,false,2,0.25,7,48.7061
64,50,true,false,2,0.25,7,48.3887
64,50,true,false,2,0.25,7,48.3887
64,50,true,false,2,0.25,7,48.7061
64,50,true,false,2,0.25,7,47.9980
64,50,true,false,2,0.25,7,47.6074
64,50,true,false,2,0.25,7,49.1699
64,50,true,false,2,0.25,7,49.6094
64,50,true,false,2,0.25,7,48.9258
64,50,true,false,2,0.25,7,49.0723
64,50,true,false,2,0.25,7,47.8760
64,50,true,false,2,0.25,7,48.2910
64,50,true,false,2,0.25,7,47.6318
64,50,true,false,2,0.25,7,49.1455
64,50,true,false,2,0.25,7,48.4375
64,50,true,false,2,0.25,7,48.1201
64,50,true,false,2,0.25,7,47.2168
64,50,true,false,2,0.25,7,48.4619
64,50,true,false,2,0.25,7,48.3398
64,50,true,false,2,0.25,7,49.0234
64,50,true,false,2,0.25,7,48.2666
64,50,true,false,2,0.25,7,48.2178
64,50,true,false,2,0.25,7,48.9990
64,50,true,false,2,0.25,7,49.0967
64,50,true,false,2,0.25,7,48.4131
64,50,true,false,2,0.25,7,47.9736
64,50,true,false,2,0.25,7,47.9736
64,50,true,false,2,0.25,7,49.0967
64,50,true,false,2,0.25,7,48.3398
64,50,true,false,2,0.25,7,48.7549
64,50,true,false,2,0.25,7,48.8525
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,48.9258
64,50,true,false,2,0.25,7,48.6084
64,50,true,false,2,0.25,7,49.0479
64,50,true,false,2,0.25,7,47.6807
64,50,true,false,2,0.25,7,48.8770
64,50,true,false,2,0.25,7,48.5840
64,50,true,false,2,0.25,7,48.7549
64,50,true,false,2,0.25,7,48.7305
64,50,true,false,2,0.25,7,49.6094
64,50,true,false,2,0.25,7,48.8037
64,50,true,false,2,0.25,7,49.0723
64,50,true,false,2,0.25,7,48.5596
64,50,true,false,2,0.25,7,49.1699
64,50,true,false,2,0.25,7,48.2910
64,50,true,false,2,0.25,7,47.7783
64,50,true,false,2,0.25,7,49.0723
64,50,true,false,2,0.25,7,48.9502
64,50,true,false,2,0.25,7,48.4619
64,50,true,false,2,0.25,7,47.8516
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,48.5840
64,50,true,false,2,0.25,7,48.0713
64,50,true,false,2,0.25,7,47.9736
64,50,true,false,2,0.25,7,48.8281
64,50,true,false,2,0.25,7,48.6572
64,50,true,false,2,0.25,7,47.6807
64,50,true,false,2,0.25,7,48.1934
64,50,true,false,2,0.25,7,48.2910
64,50,true,false,2,0.25,7,48.6328
64,50,true,false,2,0.25,7,48.9746
64,50,true,false,2,0.25,7,48.1445
64,50,true,false,2,0.25,7,47.9004
64,50,true,false,2,0.25,7,49.1455
64,50,true,false,2,0.25,7,48.1445
64,50,true,false,2,0.25,7,49.1455
64,50,true,false,2,0.25,7,47.1191
64,50,true,false,2,0.25,7,48.4375
64,50,true,false,2,0.25,7,48.8037
64,50,true,false,2,0.25,7,48.4863
64,50,true,false,2,0.25,7,47.8027
64,50,true,false,2,0.25,7,48.9746
64,50,true,false,2,0.25,7,48.0225
64,50,true,false,2,0.25,7,49.0234
64,50,true,false,2,0.25,7,49.0723
64,50,true,false,2,0.25,7,48.4375
64,50,true,false,2,0.25,7,48.6328
64,50,true,false,2,0.25,7,49.3896
64,50,true,false,2,0.25,7,48.6816
64,50,true,false,2,0.25,7,48.3398
64,50,true,false,2,0.25,7,48.6084
64,50,true,false,2,0.25,7,48.7061
64,50,true,false,2,0.25,7,48.6816
64,50,true,false,2,0.25,7,48.9258
64,50,true,false,2,0.25,7,48.1445
64,50,true,false,2,0.25,7,48.4619
64,50,true,false,2,0.25,7,49.2188
64,50,true,false,2,0.25,7,48.1201
64,50,true,false,2,0.25,7,47.7051
64,50,true,false,2,0.25,7,47.7051
64,50,true,false,2,0.25,7,48.7061
64,50,true,false,2,0.25,7,48.0957
64,50,true,false,2,0.25,7,49.0234
64,50,true,false,2,0.25,7,48.5596
64,50,true,false,2,0.25,7,48.5596
64,50,true,false,2,0.25,7,48.4131
64,50,true,false,2,0.25,7,49.1699
64,50,true,false,2,0.25,7,48.4131
64,50,true,false,2,0.25,7,48.3398
64,50,true,false,2,0.25,7,49.1211
64,50,true,false,2,0.25,7,47.2168
64,50,true,false,2,0.25,7,47.5586
64,50,true,false,2,0.25,7,48.2910
64,50,true,false,2,0.25,7,48.0225
64,50,true,false,2,0.25,7,48.5107
64,50,true,false,2,0.25,7,48.2666
64,50,true,false,2,0.25,7,47.5586
64,50,true,false,2,0.25,7,49.0967
64,50,true,false,2,0.25,7,48.6084
64,50,true,false,2,0.25,7,48.7305
64,50,true,false,2,0.25,7,48.8281
64,50,true,false,2,0.25,7,49.3652
64,50,true,false,2,0.25,7,49.0234
64,50,true,false,2,0.25,7,47.6563
64,50,true,false,2,0.25,7,48.1201
64,50,true,false,2,0.25,7,48.1689
64,50,true,false,2,0.25,7,47.9248
64,50,true,false,2,0.25,7,48.2422
64,50,true,false,2,0.25,7,48.8281
64,50,true,false,2,0.25,7,48.2910
64,50,true,false,2,0.25,7,48.3154
64,50,true,false,2,0.25,7,49.2920
64,50,true,false,2,0.25,7,48.7305
64,50,true,false,2,0.25,7,48.6572
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,48.5840
64,50,true,false,2,0.25,7,48.0469
64,50,true,false,2,0.25,7,48.9258
64,50,true,false,2,0.25,7,49.3164
64,50,true,false,2,0.25,7,48.6572
64,50,true,false,2,0.25,7,49.3896
64,50,true,false,2,0.25,7,48.9746
64,50,true,false,2,0.25,7,48.4375
64,50,true,false,2,0.25,7,48.5596
64,50,true,false,2,0.25,7,48.8770
64,50,true,false,2,0.25,7,47.8760
64,50,true,false,2,0.25,7,47.8760
64,50,true,false,2,0.25,7,49.2676
64,50,true,false,2,0.25,7,47.9980
64,50,true,false,2,0.25,7,48.3398
64,50,true,false,2,0.25,7,48.1934
64,50,true,false,2,0.25,7,48.5840
64,50,true,false,2,0.25,7,47.9248
64,50,true,false,2,0.25,7,48.1689
64,50,true,false,2,0.25,7,48.5596
64,50,true,false,2,0.25,7,47.4609
64,50,true,false,2,0.25,7,48.3643
64,50,true,false,2,0.25,7,49.1699
64,50,true,false,2,0.25,7,48.2910
64,50,true,false,2,0.25,7,48.3887
64,50,true,false,2,0.25,7,48.5352
64,50,true,false,2,0.25,7,47.5098
64,50,true,false,2,0.25,7,48.7305
64,50,true,false,2,0.25,7,48.5107
64,50,true,false,2,0.25,7,48.6328
64,50,true,false,2,0.25,7,48.0713
64,50,true,false,2,0.25,7,49.0967
64,50,true,false,2,0.25,7,48.4131
64,50,true,false,2,0.25,7,48.4375
64,50,true,false,2,0.25,7,47.9004
64,50,true,false,2,0.25,7,48.1689
64,50,true,false,2,0.25,7,48.4131
64,50,true,false,2,0.25,6,47.0459
64,50,true,false,2,0.25,6,48.5840
64,50,true,false,2,0.25,6,47.9980
64,50,true,false,2,0.25,6,48.2422
64,50,true,false,2,0.25,6,47.0703
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,48.6084
64,50,true,false,2,0.25,6,47.7051
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,48.9990
64,50,true,false,2,0.25,6,47.4121
64,50,true,false,2,0.25,6,48.0225
64,50,true,false,2,0.25,6,47.7295
64,50,true,false,2,0.25,6,47.6318
64,50,true,false,2,0.25,6,48.0713
64,50,true,false,2,0.25,6,47.0215
64,50,true,false,2,0.25,6,47.6074
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,47.4365
64,50,true,false,2,0.25,6,48.3154
64,50,true,false,2,0.25,6,48.7305
64,50,true,false,2,0.25,6,48.1201
64,50,true,false,2,0.25,6,47.2168
64,50,true,false,2,0.25,6,48.1689
64,50,true,false,2,0.25,6,47.0947
64,50,true,false,2,0.25,6,47.8760
64,50,true,false,2,0.25,6,48.4375
64,50,true,false,2,0.25,6,48.1689
64,50,true,false,2,0.25,6,48.3887
64,50,true,false,2,0.25,6,48.1934
64,50,true,false,2,0.25,6,48.0225
64,50,true,false,2,0.25,6,48.1934
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,48.7305
64,50,true,false,2,0.25,6,48.0713
64,50,true,false,2,0.25,6,48.5840
64,50,true,false,2,0.25,6,48.2422
64,50,true,false,2,0.25,6,47.8271
64,50,true,false,2,0.25,6,47.2412
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,46.9971
64,50,true,false,2,0.25,6,48.4375
64,50,true,false,2,0.25,6,48.4863
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,48.1201
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,47.3877
64,50,true,false,2,0.25,6,48.5596
64,50,true,false,2,0.25,6,48.7793
64,50,true,false,2,0.25,6,47.5830
64,50,true,false,2,0.25,6,48.3887
64,50,true,false,2,0.25,6,47.7295
64,50,true,false,2,0.25,6,48.5107
64,50,true,false,2,0.25,6,47.1680
64,50,true,false,2,0.25,6,47.1191
64,50,true,false,2,0.25,6,48.2666
64,50,true,false,2,0.25,6,48.1689
64,50,true,false,2,0.25,6,48.1201
64,50,true,false,2,0.25,6,47.9248
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,48.0469
64,50,true,false,2,0.25,6,47.5342
64,50,true,false,2,0.25,6,48.9746
64,50,true,false,2,0.25,6,47.0215
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,47.9492
64,50,true,false,2,0.25,6,48.4863
64,50,true,false,2,0.25,6,47.3389
64,50,true,false,2,0.25,6,48.4619
64,50,true,false,2,0.25,6,47.9492
64,50,true,false,2,0.25,6,46.7041
64,50,true,false,2,0.25,6,48.9258
64,50,true,false,2,0.25,6,47.6807
64,50,true,false,2,0.25,6,48.6328
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,48.1934
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,48.4131
64,50,true,false,2,0.25,6,47.7295
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,47.3877
64,50,true,false,2,0.25,6,47.7783
64,50,true,false,2,0.25,6,47.9248
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,48.0225
64,50,true,false,2,0.25,6,47.6807
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,47.6318
64,50,true,false,2,0.25,6,48.5840
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,47.0947
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,47.9248
64,50,true,false,2,0.25,6,47.8760
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,47.9004
64,50,true,false,2,0.25,6,47.9736
64,50,true,false,2,0.25,6,48.2178
64,50,true,false,2,0.25,6,48.4131
64,50,true,false,2,0.25,6,47.4854
64,50,true,false,2,0.25,6,47.8516
64,50,true,false,2,0.25,6,47.7051
64,50,true,false,2,0.25,6,48.7549
64,50,true,false,2,0.25,6,48.0469
64,50,true,false,2,0.25,6,48.1689
64,50,true,false,2,0.25,6,48.5107
64,50,true,false,2,0.25,6,48.4131
64,50,true,false,2,0.25,6,47.5098
64,50,true,false,2,0.25,6,47.6318
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,47.5098
64,50,true,false,2,0.25,6,47.6318
64,50,true,false,2,0.25,6,47.5342
64,50,true,false,2,0.25,6,47.4854
64,50,true,false,2,0.25,6,47.7295
64,50,true,false,2,0.25,6,48.1934
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,47.7295
64,50,true,false,2,0.25,6,48.4863
64,50,true,false,2,0.25,6,47.9004
64,50,true,false,2,0.25,6,47.3877
64,50,true,false,2,0.25,6,47.4121
64,50,true,false,2,0.25,6,47.6074
64,50,true,false,2,0.25,6,48.0469
64,50,true,false,2,0.25,6,47.6807
64,50,true,false,2,0.25,6,47.8271
64,50,true,false,2,0.25,6,48.2910
64,50,true,false,2,0.25,6,47.1680
64,50,true,false,2,0.25,6,47.3389
64,50,true,false,2,0.25,6,47.7051
64,50,true,false,2,0.25,6,48.0957
64,50,true,false,2,0.25,6,47.9004
64,50,true,false,2,0.25,6,47.3633
64,50,true,false,2,0.25,6,48.0225
64,50,true,false,2,0.25,6,47.4121
64,50,true,false,2,0.25,6,48.2910
64,50,true,false,2,0.25,6,47.0947
64,50,true,false,2,0.25,6,48.8281
64,50,true,false,2,0.25,6,47.6807
64,50,true,false,2,0.25,6,48.0957
64,50,true,false,2,0.25,6,48.6572
64,50,true,false,2,0.25,6,48.0957
64,50,true,false,2,0.25,6,47.6563
64,50,true,false,2,0.25,6,48.7793
64,50,true,false,2,0.25,6,47.0947
64,50,true,false,2,0.25,6,48.2910
64,50,true,false,2,0.25,6,47.5342
64,50,true,false,2,0.25,6,48.5840
64,50,true,false,2,0.25,6,47.4365
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,48.1934
64,50,true,false,2,0.25,6,47.8027
64,50,true,false,2,0.25,6,48.1201
64,50,true,false,2,0.25,6,48.5840
64,50,true,false,2,0.25,6,47.8516
64,50,true,false,2,0.25,6,48.6328
64,50,true,false,2,0.25,6,48.1689
64,50,true,false,2,0.25,6,48.2910
64,50,true,false,2,0.25,6,46.7285
64,50,true,false,2,0.25,6,47.9980
64,50,true,false,2,0.25,6,48.1934
64,50,true,false,2,0.25,6,48.0469
64,50,true,false,2,0.25,6,47.9248
64,50,true,false,2,0.25,6,48.2178
64,50,true,false,2,0.25,6,47.9248
64,50,true,false,2,0.25,6,47.2900
64,50,true,false,2,0.25,6,46.9727
64,50,true,false,2,0.25,6,48.4131
64,50,true,false,2,0.25,6,47.1924
64,50,true,false,2,0.25,6,48.0713
64,50,true,false,2,0.25,6,48.3887
64,50,true,false,2,0.25,6,47.8760
64,50,true,false,2,0.25,6,48.1201
64,50,true,false,2,0.25,6,47.6318
64,50,true,false,2,0.25,6,47.9004
64,50,true,false,2,0.25,6,47.6318
64,50,true,false,2,0.25,6,48.2910
64,50,true,false,2,0.25,6,47.6807
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,47.7051
64,50,true,false,2,0.25,6,48.5107
64,50,true,false,2,0.25,6,48.0957
64,50,true,false,2,0.25,6,48.1201
64,50,true,false,2,0.25,6,47.3877
64,50,true,false,2,0.25,6,47.6074
64,50,true,false,2,0.25,6,47.2656
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,47.7295
64,50,true,false,2,0.25,6,48.0469
64,50,true,false,2,0.25,6,47.1680
64,50,true,false,2,0.25,6,48.2910
64,50,true,false,2,0.25,6,47.5342
64,50,true,false,2,0.25,6,48.1689
64,50,true,false,2,0.25,6,47.0215
64,50,true,false,2,0.25,6,48.1445
64,50,true,false,2,0.25,6,47.7539
64,50,true,false,2,0.25,6,47.3389
64,50,true,false,2,0.25,6,48.6572
64,50,true,false,2,0.25,8,48.8525
64,50,true,false,2,0.25,8,49.0723
64,50,true,false,2,0.25,8,48.8281
64,50,true,false,2,0.25,8,48.8281
64,50,true,false,2,0.25,8,48.5352
64,50,true,false,2,0.25,8,48.7793
64,50,true,false,2,0.25,8,48.3887
64,50,true,false,2,0.25,8,47.8271
64,50,true,false,2,0.25,8,48.4863
64,50,true,false,2,0.25,8,48.1201
64,50,true,false,2,0.25,8,48.4619
64,50,true,false,2,0.25,8,49.2188
64,50,true,false,2,0.25,8,49.2920
64,50,true,false,2,0.25,8,48.1201
64,50,true,false,2,0.25,8,49.0723
64,50,true,false,2,0.25,8,48.9502
64,50,true,false,2,0.25,8,48.2910
64,50,true,false,2,0.25,8,47.7539
64,50,true,false,2,0.25,8,49.2920
64,50,true,false,2,0.25,8,48.3398
64,50,true,false,2,0.25,8,48.4863
64,50,true,false,2,0.25,8,48.8281
64,50,true,false,2,0.25,8,47.5586
64,50,true,false,2,0.25,8,48.9014
64,50,true,false,2,0.25,8,48.4863
64,50,true,false,2,0.25,8,47.9736
64,50,true,false,2,0.25,8,48.0957
64,50,true,false,2,0.25,8,48.4619
64,50,true,false,2,0.25,8,47.9980
64,50,true,false,2,0.25,8,48.6816
64,50,true,false,2,0.25,8,49.0723
64,50,true,false,2,0.25,8,48.6084
64,50,true,false,2,0.25,8,48.5840
64,50,true,false,2,0.25,8,48.9502
64,50,true,false,2,0.25,8,48.0225
64,50,true,false,2,0.25,8,48.5840
64,50,true,false,2,0.25,8,48.0469
64,50,true,false,2,0.25,8,49.7070
64,50,true,false,2,0.25,8,48.6816
64,50,true,false,2,0.25,8,48.6816
64,50,true,false,2,0.25,8,48.6084
64,50,true,false,2,0.25,8,47.7783
64,50,true,false,2,0.25,8,48.5352
64,50,true,false,2,0.25,8,48.0957
64,50,true,false,2,0.25,8,47.2168
64,50,true,false,2,0.25,8,48.5840
64,50,true,false,2,0.25,8,47.8027
64,50,true,false,2,0.25,8,49.3896
64,50,true,false,2,0.25,8,48.7061
64,50,true,false,2,0.25,8,48.1445
64,50,true,false,2,0.25,8,48.0713
64,50,true,false,2,0.25,8,47.9248
64,50,true,false,2,0.25,8,49.1211
64,50,true,false,2,0.25,8,48.3398
64,50,true,false,2,0.25,8,48.0469
64,50,true,false,2,0.25,8,48.3887
64,50,true,false,2,0.25,8,49.1943
64,50,true,false,2,0.25,8,48.1201
64,50,true,false,2,0.25,8,48.6328
64,50,true,false,2,0.25,8,49.5117
64,50,true,false,2,0.25,8,48.7549
64,50,true,false,2,0.25,8,48.9746
64,50,true,false,2,0.25,8,48.6328
64,50,true,false,2,0.25,8,48.9258
64,50,true,false,2,0.25,8,47.7539
64,50,true,false,2,0.25,8,48.9502
64,50,true,false,2,0.25,8,48.5596
64,50,true,false,2,0.25,8,48.1689
64,50,true,false,2,0.25,8,48.5352
64,50,true,false,2,0.25,8,48.1201
64,50,true,false,2,0.25,8,49.0479
64,50,true,false,2,0.25,8,48.9258
64,50,true,false,2,0.25,8,48.1934
64,50,true,false,2,0.25,8,48.6084
64,50,true,false,2,0.25,8,48.8037
64,50,true,false,2,0.25,8,48.5840
64,50,true,false,2,0.25,8,48.5107
64,50,true,false,2,0.25,8,48.3398
64,50,true,false,2,0.25,8,48.0225
64,50,true,false,2,0.25,8,48.7549
64,50,true,false,2,0.25,8,48.1445
64,50,true,false,2,0.25,8,48.3887
64,50,true,false,2,0.25,8,48.7305
64,50,true,false,2,0.25,8,48.2422
64,50,true,false,2,0.25,8,48.4863
64,50,true,false,2,0.25,8,49.4873
64,50,true,false,2,0.25,8,48.2422
64,50,true,false,2,0.25,8,48.2666
64,50,true,false,2,0.25,8,49.1211
64,50,true,false,2,0.25,8,48.4619
64,50,true,false,2,0.25,8,48.3398
64,50,true,false,2,0.25,8,48.0713
64,50,true,false,2,0.25,8,48.9990
64,50,true,false,2,0.25,8,47.7295
64,50,true,false,2,0.25,8,49.0723
64,50,true,false,2,0.25,8,48.9502
64,50,true,false,2,0.25,8,48.0225
64,50,true,false,2,0.25,8,47.9980
64,50,true,false,2,0.25,8,49.3408
64,50,true,false,2,0.25,8,48.2666
64,50,true,false,2,0.25,8,49.0723
64,50,true,false,2,0.25,8,49.4385
64,50,true,false,2,0.25,8,48.3398
64,50,true,false,2,0.25,8,48.3887
64,50,true,false,2,0.25,8,47.8027
64,50,true,false,2,0.25,8,48.5596
64,50,true,false,2,0.25,8,48.3887
64,50,true,false,2,0.25,8,48.2422
64,50,true,false,2,0.25,8,48.6816
64,50,true,false,2,0.25,8,49.1943
64,50,true,false,2,0.25,8,48.9990
64,50,true,false,2,0.25,8,49.0967
64,50,true,false,2,0.25,8,48.7061
64,50,true,false,2,0.25,8,47.5342
64,50,true,false,2,0.25,8,47.8760
64,50,true,false,2,0.25,8,48.8281
64,50,true,false,2,0.25,8,48.8037
64,50,true,false,2,0.25,8,48.0713
64,50,true,false,2,0.25,8,47.7783
64,50,true,false,2,0.25,8,47.7295
64,50,true,false,2,0.25,8,47.8516
64,50,true,false,2,0.25,8,48.6084
64,50,true,false,2,0.25,8,48.0225
64,50,true,false,2,0.25,8,48.8037
64,50,true,false,2,0.25,8,49.3408
64,50,true,false,2,0.25,8,49.6094
64,50,true,false,2,0.25,8,47.9492
64,50,true,false,2,0.25,8,47.7051
64,50,true,false,2,0.25,8,48.0225
64,50,true,false,2,0.25,8,48.3398
64,50,true,false,2,0.25,8,48.7061
64,50,true,false,2,0.25,8,47.7295
64,50,true,false,2,0.25,8,48.4375
64,50,true,false,2,0.25,8,48.6084
64,50,true,false,2,0.25,8,49.7070
64,50,true,false,2,0.25,8,48.5352
64,50,true,false,2,0.25,8,47.9980
